Uri,Creation Date,Submission Date,Deviceid,Meta Instance Id,Statecat,Habdistrict,Habblock,Habpanchayat,Habrvillage,Habitation,Site Name,Landuse,Oth Desc,Area,Protect Status,Protect By,Protect Oth,Plot No,Plot Lat,Plot Long,Plot Alt,Plot Acc,Steepness,Plot Direction,Soil Ero,Livstk Use,Insects Pest,Charcoal,Organic Matter,Crown Cover,Species Available,Habit,Scientific Name,Oth Value,Gbh Girth,Height,Fodder Species,Fodder Diversity,Green Weight,DBH
uuid:f73e81f8-e971-4b07-a316-489fda483155,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:f73e81f8-e971-4b07-a316-489fda483155,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Similijolla,Forest,,31.0,Protected,Villageinstution,,10,18.641893,82.9695217,902.6770019531,4.666,26,West,No,No,No,No,Yes,26-30,Yes,Tree,Simili Bombax ceiba,,55.0,6.0,,No,,17.507043740108486
uuid:f73e81f8-e971-4b07-a316-489fda483155,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:f73e81f8-e971-4b07-a316-489fda483155,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Similijolla,Forest,,31.0,Protected,Villageinstution,,10,18.641893,82.9695217,902.6770019531,4.666,26,West,No,No,No,No,Yes,26-30,Yes,Tree,Sirisa Albizia lebbeck,,76.0,4.0,,No,,24.19155134996809
uuid:f73e81f8-e971-4b07-a316-489fda483155,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:f73e81f8-e971-4b07-a316-489fda483155,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Similijolla,Forest,,31.0,Protected,Villageinstution,,10,18.641893,82.9695217,902.6770019531,4.666,26,West,No,No,No,No,Yes,26-30,Yes,Tree,Karanja Pongamia pinnata,,46.0,4.0,,No,,14.642254764454371
uuid:f73e81f8-e971-4b07-a316-489fda483155,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:f73e81f8-e971-4b07-a316-489fda483155,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Similijolla,Forest,,31.0,Protected,Villageinstution,,10,18.641893,82.9695217,902.6770019531,4.666,26,West,No,No,No,No,Yes,26-30,Yes,Tree,Akasia Acacia auriculiformis,,46.0,9.0,,No,,14.642254764454371
uuid:f73e81f8-e971-4b07-a316-489fda483155,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:f73e81f8-e971-4b07-a316-489fda483155,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Similijolla,Forest,,31.0,Protected,Villageinstution,,10,18.641893,82.9695217,902.6770019531,4.666,26,West,No,No,No,No,Yes,26-30,Yes,SaplingSeedling,Aanla Emblica officinal,,6.0,0.73,,No,,1.909859317102744
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,SaplingSeedling,Jamu Koli Syzygium cumini,,3.0,0.2,,No,,0.954929658551372
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Stump,Jamu Koli Syzygium cumini,,8.0,0.4,,No,,2.5464790894703255
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Shrub,Pitmari Cipadessa baccifera,,2.0,0.13,,No,,0.6366197723675814
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Shrub,Kanta Sidhu Euphorbia nivulia,,6.0,2.0,,No,,1.909859317102744
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Shrub,Laja Koli Mimosa pudica,,3.0,0.5,,No,,0.954929658551372
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Shrub,Kanteikoli Zizyphus oenoplia,,5.0,2.0,,No,,1.5915494309189535
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Shrub,Pitmari Cipadessa baccifera,,2.0,0.41,,No,,0.6366197723675814
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Climber,Siali Bauhinia vahlii,,51.0,6.0,,No,,16.233804195373324
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Climber,Siali Bauhinia vahlii,,86.0,6.0,,No,,27.374650211806
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Climber,Siali Bauhinia vahlii,,53.0,6.0,,No,,16.870423967740905
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Climber,Malati Aganosma caryophyllata,,13.0,0.11,,No,,4.138028520389279
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Climber,Bana Malli Jasminum arborescens,,2.0,0.44,,No,,0.6366197723675814
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Sirisa Albizia lebbeck,,86.0,9.0,,No,,27.374650211806
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Bahada Terminalia bellirica,,54.0,5.0,,No,,17.188733853924695
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Bahada Terminalia bellirica,,51.0,5.0,,No,,16.233804195373324
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Jamu Koli Syzygium cumini,,51.0,4.0,,No,,16.233804195373324
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Tentuli Tamarindus indica,,54.0,4.0,,No,,17.188733853924695
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Bija Pterocarpus marsupium,,53.0,4.0,,No,,16.870423967740905
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Ashoka Saraca asoca,,43.0,6.0,,No,,13.687325105903
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Amba Mangifera indica,,56.0,6.0,,No,,17.82535362629228
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Aanla Emblica officinal,,58.0,6.0,,No,,18.46197339865986
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Aanla Emblica officinal,,57.0,7.0,,No,,18.14366351247607
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,Tree,Gambhari Gmelina arborea,,52.0,4.0,,No,,16.552114081557114
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,SaplingSeedling,Sirisa Albizia lebbeck,,2.0,0.12,,No,,0.6366197723675814
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,SaplingSeedling,Chandan Santalum album,,2.0,0.6,,No,,0.6366197723675814
uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:e66ac896-f8c8-4743-b44e-9f43cbea5b1b,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Musa jolla,Forest,,35.0,Protected,Villageinstution,,2,18.6418323,82.9723751,1010.9516601563,4.967,60,Northeast,No,No,No,No,Yes,36-40,Yes,SaplingSeedling,Bahada Terminalia bellirica,,3.0,0.5,,No,,0.954929658551372
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,SaplingSeedling,Amba Mangifera indica,,2.0,0.11,,No,,0.6366197723675814
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Tree,Karanja Pongamia pinnata,,55.0,4.0,,No,,17.507043740108486
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Tree,Aanla Emblica officinal,,45.0,5.0,,No,,14.32394487827058
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Tree,Gambhari Gmelina arborea,,84.0,6.0,,No,,26.73803043943842
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Tree,Bahada Terminalia bellirica,,56.0,5.0,,No,,17.82535362629228
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Tree,Jamu Koli Syzygium cumini,,51.0,4.0,,No,,16.233804195373324
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Tree,Harida Termanalia Chebula,,54.0,5.0,,No,,17.188733853924695
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Tree,Panasa Artocarpus heterophyllus,,95.0,6.0,,No,,30.239439187460114
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Tree,Panasa Artocarpus heterophyllus,,101.0,9.0,,No,,32.14929850456286
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Climber,Bana Malli Jasminum arborescens,,3.0,2.0,,No,,0.954929658551372
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Climber,Unidentified climber11 Mardhamal,,23.0,4.0,,No,,7.321127382227186
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Climber,Siali Bauhinia vahlii,,56.0,8.0,,No,,17.82535362629228
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Climber,Siali Bauhinia vahlii,,55.0,6.0,,No,,17.507043740108486
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Climber,Siali Bauhinia vahlii,,53.0,4.0,,No,,16.870423967740905
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Shrub,Kanta Sidhu Euphorbia nivulia,,12.0,1.0,,No,,3.819718634205488
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Shrub,Pitmari Cipadessa baccifera,,3.0,0.12,,No,,0.954929658551372
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Shrub,Kanteikoli Zizyphus oenoplia,,42.0,1.3,,No,,13.36901521971921
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Shrub,Pitmari Cipadessa baccifera,,43.0,2.0,,No,,13.687325105903
uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,2023-01-06,2023-01-06,collect:Y4Je1OBMc5rJQiBu,uuid:9e56830c-1488-42ed-bc0e-695ddca9a8e0,ODISHA,KORAPUT,SEMILIGUDA,SORISAPADAR,KHASUGUDA,KHASUGUDA,Mohhu jolla,Forest,,35.0,Protected,Villageinstution,,3,18.6406927,82.9722827,1078.3094482422,4.657,25,North,No,No,No,No,Yes,41-45,Yes,Shrub,Kanta Sidhu Euphorbia nivulia,,32.0,4.0,,No,,10.185916357881302
